0.34018773,-0.10561708,0.28309923,0.29844004,0.41164738,-0.30244863,-0.16477725,0.26822960,-0.22222528,0.05396998,-0.02260295,0.12887090,-0.13521552,0.01340091,0.45222974,0.41619509,0.13571173,0.21729696,-0.35839744,0.10696888,-0.48369943,-0.25711323,-0.36276843,0.30417675,-0.34332091,-0.09905562,-0.37020956,-0.39119120,0.49892449,-0.28174309,0.01293242,0.33911222,
0.13599843,-0.20825570,0.10225793,0.03824409,-0.04720035,0.46517995,-0.18840526,0.25684792,0.01801802,0.29532045,-0.06295256,0.36361574,-0.22027899,-0.14379320,0.31385079,0.37991823,-0.40100722,0.44801585,0.07238593,-0.41418725,-0.29001945,0.16133397,0.39046660,-0.16748191,-0.43417083,-0.46707054,-0.05336159,-0.41678830,-0.27382844,0.48000849,0.40717212,0.36678553,
-0.11332721,0.04866529,-0.27179860,0.31140497,-0.18981445,0.13505558,0.16357737,-0.49779190,-0.13998030,0.53792171,0.68944240,0.07991439,-0.25475607,0.28446318,0.13972144,-0.36846498,0.44326190,-0.36320240,0.21009946,0.35750610,0.54073036,-0.05752280,-0.23880646,0.35740378,-0.15965873,0.26247963,0.36450317,0.12427656,0.07352988,0.39306330,0.00419566,0.52848123,
-0.11083096,0.38370499,0.24002837,0.40437022,-0.16263517,-0.30844365,0.42604160,0.50642312,-0.45915138,0.43311776,0.41186185,-0.14147339,0.08966048,-0.20965443,0.27138033,-0.29267060,0.09396455,-0.25995112,-0.16857636,-0.28627241,0.13698027,0.02975780,-0.23321870,0.25447558,-0.40480785,-0.33617129,-0.11917894,0.22004705,0.44402175,0.52636995,0.19507064,-0.05314181,
0.28384830,-0.09672527,-0.40271017,-0.28208411,0.05622824,-0.24220340,-0.33433175,0.38627394,-0.51880979,0.48720787,0.05786518,0.07279084,-0.44630548,0.51964286,-0.36675594,0.03279413,-0.10193011,-0.48110156,0.26728832,0.17180329,0.18795477,0.33274879,0.24253370,0.07961107,-0.44281568,-0.29408481,-0.19299921,-0.31925607,-0.52259231,-0.28516631,0.12523226,0.39807424,
0.08530664,0.44124559,-0.56195234,-0.49874538,0.58017178,-0.24438899,0.55138397,-0.08280448,0.33131072,-0.11058814,0.70812305,-0.74437303,-0.49699920,0.44763796,0.38318833,-0.44994915,-0.10980687,-0.64908658,0.03711640,0.24533766,0.21623952,-0.24564173,0.10827881,0.08525701,0.09299956,-0.33243902,-0.22387243,0.05237882,-0.31698346,0.36683639,0.31158774,0.55679146,
0.26450867,0.19912609,-0.57041746,0.21021675,0.33902646,0.45397622,0.44942306,0.49900418,0.41068571,0.38039101,0.46706375,0.26645994,0.17046551,0.02009825,-0.26651576,0.18603622,0.48338069,-0.50403327,-0.01792068,-0.27211232,0.33083495,-0.20515136,0.19597685,0.00267336,-0.15317720,-0.31063167,-0.44889552,0.11364795,-0.32570475,0.01629503,0.06232384,0.41802603,
-0.22797717,0.05712725,0.20004557,-0.38516816,-0.03167778,0.09650070,0.45664290,-0.02415328,-0.16675125,0.35685057,-0.07642594,-0.51126507,-0.15521599,0.09835083,0.27826159,-0.27980563,0.17851060,0.00544792,-0.06874405,-0.19823435,0.23284653,-0.29215245,0.12178016,-0.40743999,-0.06649837,0.17411937,0.18051694,0.15189359,-0.15277174,-0.35598388,0.11340778,0.10621541,
0.23080722,-0.17192445,0.24116640,-0.29849327,0.42127389,0.18529577,0.15342373,-0.24310344,0.03238292,-0.41218745,-0.23910479,0.37774724,0.18612416,-0.40570263,-0.38847883,-0.13831713,0.07793298,0.09267499,0.16620861,-0.21123721,0.27617618,-0.21188421,-0.17038571,-0.31072177,0.48430357,-0.49766765,0.32713817,-0.17161230,-0.31184320,-0.06492975,0.45938823,0.41953580,
0.38128520,0.16882261,-0.44132591,0.23834420,-0.30383514,0.23470707,0.49389503,0.24981118,0.32025900,-0.21396021,0.49102774,-0.00552020,-0.22666121,0.47381204,0.37574156,0.27557870,0.18913025,0.10794674,-0.09665677,-0.23126369,0.41875713,-0.06765430,-0.01847153,0.20525024,-0.04674291,-0.15028557,-0.35397466,0.24802407,0.21741107,-0.29902735,0.19514707,0.09429065,
0.51991011,0.25571921,-0.07945088,-0.26824242,-0.23631011,-0.41756372,-0.41535433,-0.14703578,-0.31099740,0.55925399,0.85539491,0.01600400,0.29592693,0.42776619,-0.10712182,-0.26568575,0.19111269,0.10136061,0.44537611,-0.29546833,-0.19375339,-0.27847748,-0.30033946,-0.02938777,-0.23747970,-0.18526667,-0.39066326,-0.71672498,-0.10525978,0.42570721,0.15582384,-0.04518090,
0.07199474,0.21942333,-0.05214066,-0.33238311,0.30582663,0.08029805,-0.07568123,-0.02751953,-0.01165349,0.12631682,0.26548260,-0.12729922,-0.24391250,-0.21971693,0.42457390,-0.07257164,0.28483048,-0.27664284,0.43201956,-0.40375298,-0.02988847,-0.30697016,0.34733833,0.31704199,-0.04432760,-0.29323346,0.27842231,0.15257106,-0.37538306,0.11303989,0.22016217,0.10643085,
-0.45895905,0.10184146,0.10640889,-0.49773498,-0.48627253,-0.13500678,-0.09625411,0.23346220,0.26699592,-0.01686174,-0.12367437,-0.46903054,-0.07706597,0.31148583,0.31887416,-0.27249201,-0.41395841,-0.02002645,0.22690741,0.00306026,0.32693496,-0.13515916,-0.09358524,-0.07145646,0.01214395,0.01832563,0.19114074,0.19734207,0.06998054,0.45406498,-0.20516442,0.05963259,
-0.50529997,-0.05995318,0.55035053,-0.54524511,0.03637832,-0.23274146,0.27177096,-0.10440455,-0.23034386,0.59559090,0.32923621,0.22576287,0.12499554,-0.32706955,-0.26395544,0.40032267,0.30298030,0.12001104,-0.25619108,-0.34612780,-0.24549761,-0.16170685,-0.26702793,-0.29455748,0.05385665,0.34288706,-0.44935864,-0.21875930,-0.32240968,0.04754722,0.08192189,-0.22564418,
0.07281790,-0.27495981,0.01665790,-0.48862292,-0.15016366,-0.10406946,-0.22536746,0.32118724,-0.28900999,0.17213132,0.03033312,0.27512990,0.18258493,0.34646648,0.10353901,-0.19021709,0.25505770,-0.42260367,-0.09006179,0.32392687,0.19531688,0.16778509,0.02537959,0.01276888,-0.12584121,0.13261646,0.31123120,0.24895809,-0.42057308,-0.61481386,-0.33642296,0.05007247,
-0.31387768,0.12238313,0.17767961,0.07358915,-0.50898598,-0.49341438,-0.19083749,-0.22379733,0.15286416,0.35847016,-0.34250838,-0.16580241,0.16674920,0.38081873,0.09104888,-0.19126705,0.38902463,-0.28017899,-0.37434523,0.00191733,0.33234530,0.19935375,0.40424557,-0.26786866,-0.08708128,0.18183728,0.38196512,0.07474639,0.23523791,0.39194710,-0.27009483,0.39546455,
0.04912312,0.43324774,-0.00719351,0.05188971,0.43988024,0.29924901,0.31473440,0.09418400,0.15714596,0.49224092,0.43205316,-0.17519239,0.37435361,0.08901835,0.13975327,0.26073988,0.27322322,0.29234202,-0.23734648,0.10430908,-0.02994362,-0.33469582,0.29544135,0.36547201,0.37339301,0.16452933,-0.08443716,0.11706111,0.09785732,0.14616574,0.03844478,-0.35057814,
0.13195486,-0.50468123,0.27157244,-0.05660121,0.29928302,-0.01944234,-0.43958931,-0.07032855,-0.00971502,-0.42015912,0.41035623,-0.05646827,0.12722728,0.06244758,-0.38797939,-0.11461924,-0.15748488,-0.20984589,-0.30646000,0.19929990,0.14200641,0.29045515,0.10652465,-0.11342245,-0.04711260,0.56199938,-0.35663036,-0.51766080,0.18596909,0.09514988,-0.23510165,-0.22859815,
0.10272173,0.31158098,0.73026508,-0.21111066,0.34050253,0.30741833,-0.05409395,0.67242471,0.34927695,0.03001059,-0.42993030,0.37529082,-0.25098324,0.02487141,0.50296518,0.36857502,0.28461845,0.07177996,-0.26890994,-0.10197024,0.13018512,0.54831950,0.46058860,0.01286177,0.24499539,0.48213850,-0.18979438,-0.68186021,0.33691966,-0.08592146,-0.18440935,-0.43221665,
-0.32286972,-0.25198967,0.04578180,0.23883167,0.08070189,0.04359877,0.13872577,-0.31291026,-0.09566247,-0.56489635,-0.50845680,0.53094306,0.19297044,0.00347962,-0.13584559,0.37325601,-0.23119088,-0.46745347,-0.65308384,-0.17869136,-0.68996317,0.33581240,0.12845830,0.46587921,0.50018292,0.71441480,-0.15544181,0.08816366,0.24726409,0.45136650,-0.06411395,0.34729353,
-0.63090396,-0.02555205,0.14510960,-0.28382181,0.23043785,0.20632342,0.06304150,-0.52658478,0.47105336,-0.49043966,0.29537336,0.32143994,0.15601085,0.32053248,-0.15333400,-0.22349505,-0.22479086,-0.14454216,0.24828694,-0.35975973,-0.20244137,-0.59602050,0.50440093,-0.88819436,-0.42848756,0.12047934,0.28749871,0.71259426,0.32370048,0.03838545,0.47786153,-0.39364418,
-0.23155439,0.28141077,0.28210601,-0.32163947,-0.22418673,0.45251829,-0.23859742,-0.32616391,-0.45402037,-0.07376792,0.48795517,0.43049302,-0.18081387,0.71636521,-0.92843413,0.29110373,-0.21465983,0.58963144,0.35018824,-0.20114021,0.24437718,0.30017174,-0.03175565,-0.99380071,0.13572427,0.33253728,0.48870684,0.20205475,0.25279497,-0.20847865,0.55155641,-0.79696185,
0.33691364,-0.28551884,0.15875392,-0.42465787,-0.40248605,-0.33357234,-0.41849049,-0.32982166,0.08912614,-0.44391051,0.36153249,0.46342366,-0.44764660,0.51550410,-0.34006008,-0.16836064,0.06936435,-0.09723541,0.12480302,-0.01874583,0.24768431,0.56846099,0.05578384,0.01865129,0.27177661,-0.39219993,-0.08670554,0.15359521,0.00579282,-0.63920044,0.42014144,-0.45532033,
-0.29343742,0.01929455,-0.10621996,-0.18895516,0.17706738,0.14549635,-0.05770879,-0.23153633,0.20282341,-0.16696766,-0.29149110,0.26224595,-0.24196430,0.18588975,-0.50241300,0.34495855,0.35296548,0.11308371,-0.18135466,0.16837074,0.02398560,0.35308178,-0.24981096,-0.23630178,-0.42131440,0.00633256,0.39764974,0.11998963,0.03058777,0.30660529,0.45507639,0.22847034,
-0.15657005,-0.13993950,-0.45620053,-0.47637834,-0.49481788,-0.01287156,-0.20709022,0.20815176,0.32030437,0.00641793,-0.03338923,-0.42139025,-0.30900312,-0.01675155,0.42380145,-0.45631516,-0.41607666,-0.25583993,0.21125555,0.11122990,-0.40723089,0.46063226,0.36746978,-0.33388228,-0.02397610,0.25780105,0.27820705,-0.49185312,0.07874976,0.23723369,0.24358370,0.42236613,
-0.40208222,0.24090440,0.35222530,-0.42366142,-0.18743302,-0.28755536,0.22900315,-0.30940313,0.23546471,-0.12476726,-0.46616294,0.49974091,0.27077836,-0.37483057,0.54914594,0.41202059,-0.27922218,-0.06879400,-0.00109659,-0.08146113,0.07668776,-0.16658233,0.12396386,-0.22655596,-0.35101294,-0.09737591,-0.34042408,0.13091249,-0.29901425,0.41436382,-0.18586877,-0.26948136,
0.11744281,-0.10124691,-0.16116714,0.34275949,0.71947234,-0.42605460,-0.91676165,0.34162105,-0.16756897,-0.52844791,-0.49425193,-0.05528713,-0.15128530,-0.06618459,-0.26983226,0.56083582,-0.49163934,-0.54459975,-0.40474553,0.21169862,0.05942470,0.45258214,0.46256714,0.64888519,-0.35765267,-0.38144568,-0.05491026,-0.54439931,0.68081249,-0.56663947,-0.42408159,-0.04206231,
-0.02520945,0.17388825,-0.09764234,-0.36910661,0.66887347,0.02871834,0.28185021,-0.37868884,0.19068927,-0.47832344,-0.21276170,-0.05174250,0.28172613,-0.11224468,0.34604242,0.78260855,0.67518021,-0.01260272,0.04116592,0.05664481,-0.04692575,-0.16196237,0.06741301,0.20146799,0.01266876,-0.23691297,0.17700416,0.17774862,-0.27057937,-0.44633116,0.05800956,0.49100005,
