0.334455,-0.106465,0.273573,0.287134,0.429642,-0.328199,-0.038682,0.243493,-0.263129,0.004691,-0.053838,0.132575,-0.136201,0.056120,
0.534326,0.282360,0.255665,0.240139,-0.293632,0.019377,-0.254144,-0.469092,-0.550352,-0.032441,-0.182395,-0.085108,-0.152251,-0.213069,
0.480915,-0.540990,-0.027724,0.313073,0.219782,-0.474475,0.045282,-0.134346,-0.055038,0.086694,0.046142,0.289305,0.177189,0.278069,
-0.029004,0.370974,-0.117667,-0.132731,0.288056,0.078728,-0.337461,0.426345,0.035658,-0.218530,-0.120879,0.165974,0.413978,-0.142806,
-0.446164,-0.519136,0.057800,-0.448079,-0.265824,0.437726,0.310500,0.352437,-0.221065,-0.074263,-0.043990,0.266962,0.111713,0.130815,
-0.027428,-0.598603,-0.321514,0.448383,0.405816,0.247407,-0.585891,0.086912,0.355506,-0.289596,0.420056,-0.331702,0.409055,0.148746,
0.223767,-0.412706,-0.783892,0.399594,0.061793,0.126392,0.662809,-0.022076,0.141333,0.020545,-0.342867,0.465709,-0.043607,0.518665,
0.100644,0.474697,-0.002358,-0.271527,0.473230,0.211547,-0.418014,0.425967,0.205048,-0.161565,0.141392,-0.199430,0.290765,-0.173706,
-0.166943,-0.125131,-0.277429,-0.196230,0.058244,-0.141224,-0.526848,0.418097,-0.280875,-0.405961,-0.054149,0.264460,0.464564,0.408963,
0.059304,0.203064,0.065271,0.027102,-0.279676,-0.098916,-0.770843,-0.335684,0.081131,0.570647,-0.237114,0.250562,-0.247295,0.464803,
-0.514284,0.678821,-0.613954,0.128676,-0.240054,-0.401033,0.189562,-0.017384,0.320497,0.667967,0.274197,0.255938,-0.283846,-0.392851,
0.011796,-0.238147,-0.382847,-0.274172,-0.016613,0.354012,-0.079507,0.191808,-0.465835,-0.485402,0.645720,-0.291047,0.366014,-0.416046,
0.474088,-0.418699,0.336817,-0.426284,-0.487066,0.401151,0.128384,-0.324767,-0.321413,-0.127464,0.378028,0.320898,-0.146230,0.074884,
0.153339,-0.105206,0.323684,-0.335918,0.052207,0.343793,-0.161629,0.309870,-0.042594,0.191192,0.205447,0.127956,-0.379158,0.488081,
0.338358,0.350525,0.245525,0.388153,0.481245,0.901955,0.240061,0.256759,0.088634,-0.178205,-0.713701,0.332617,0.436713,-0.359158,
0.284089,-0.170115,0.238900,-0.226932,0.151432,0.161504,-0.110247,-0.344329,-0.500116,0.414703,-0.320240,0.135725,0.022799,0.533679,
-0.224525,0.062675,0.177969,-0.288606,-0.617905,0.135023,0.132854,0.084494,-0.241554,0.338957,
-0.250015,-0.543302,-0.055017,0.180526,0.337051,-0.369863,0.439432,0.115057,-0.116047,-0.305547,
0.096392,-0.393343,0.579353,-0.420684,-0.364537,0.370135,0.265988,-0.014495,-0.233035,-0.531669,
-0.026922,0.182615,0.100826,-0.188969,0.060828,-0.276592,0.215227,0.176971,-0.009101,-0.285178,
-0.071068,-0.297777,-0.325532,0.363869,0.019388,-0.351025,-0.542627,-0.294267,-0.111375,0.060073,
0.294760,-0.106385,0.400581,-0.047616,-0.308301,-0.269068,0.483096,-0.953850,0.189234,-0.005436,
-0.426587,0.091187,0.361223,0.695648,-0.299277,-0.090385,-0.750280,0.119139,-0.238672,0.372342,
0.466333,0.422197,0.301318,-0.301411,0.295867,0.042112,-0.284489,0.364360,0.327492,0.360528,
-0.135447,0.373848,-0.448328,-0.378030,0.431398,-0.083037,-0.138585,0.177954,-0.027528,-0.186869,
-0.669954,0.255295,0.150772,-0.396896,-0.198754,-0.133945,0.362482,0.401521,-0.250578,-0.491979,
-0.012794,-0.424978,-0.742662,-0.176335,-0.114809,0.566149,0.336507,0.212044,0.101770,0.317376,
-0.150302,-0.131757,-0.198086,0.137397,-0.107808,-0.280151,-0.509369,-0.357312,-0.566328,0.066611,
0.077281,-0.113225,-0.286082,-0.434383,0.019593,0.333613,0.013898,-0.350023,-0.027377,0.318645,
-0.093036,-0.259306,0.360738,-0.120623,-0.047773,-0.337773,-0.080336,0.059592,0.440283,-0.113676,
-0.284906,-0.085927,0.179371,0.242759,0.557602,-0.185838,0.207962,-0.711747,-0.025479,-0.529384,0.320721,0.288697,0.042727,-0.274668,
0.209441,0.249161,-0.549698,-0.078380,0.278085,0.202872,-0.441113,0.033537,0.172400,-0.483874,
